,Country,City,Latitude,Longitude,Temp,Humidity,Cloudiness,Wind Speed
18241,in,kharsia,21.966667,83.116667,290.018,50.0,0.0,1.35
46689,za,stanger,-29.328164,31.289537,294.743,94.0,48.0,0.1
8957,de,halstenbek,53.63333299999999,9.85,272.15,92.0,0.0,1.3
9909,dj,jibuti,11.595,43.148055600000006,293.093,100.0,24.0,1.4
35725,ru,domna,51.897121999999996,113.157302,272.15,58.0,0.0,1.25
13187,gh,kpandae,8.4666667,-0.0166667,302.368,66.0,36.0,3.55
30573,ph,tukuran,7.8524,123.5743,299.443,77.0,0.0,2.3
25929,no,lakselv,70.05,24.933332999999998,270.15,68.0,68.0,3.6
12325,gb,boat of garten,57.333332999999996,-3.733333,275.51,100.0,76.0,2.6
37248,ru,nizhniy mamon,50.1937,40.5083,268.593,93.0,92.0,4.2
32234,ro,baluseni,47.666667,26.8,278.15,86.0,92.0,4.6
31699,pt,olival,41.050244,-8.544163000000001,282.15,66.0,40.0,4.6
29659,ph,rizal,12.8864,124.1343,298.968,100.0,68.0,3.7
9168,de,langenhagen,52.45,9.75,272.15,100.0,0.0,2.1
36164,ru,kangalassy,62.346389,129.96277800000001,259.15,50.0,56.0,10.0
9681,de,steinhagen,52.0,8.4,275.13,69.0,0.0,3.6
37782,ru,priupskiy,53.909603000000004,37.735995,254.543,46.0,0.0,1.25
22782,mg,andevoranto,-18.95,49.1,298.768,100.0,100.0,4.8
24042,mx,la union,17.966667,-101.81666700000001,299.618,68.0,0.0,2.3
42323,us,fresno,36.7477778,-119.77138889999999,299.49,31.0,1.0,2.1
6463,cn,yangzhou,32.397222,119.435833,285.968,93.0,12.0,4.7
18559,in,mangan,27.516666999999998,88.533333,271.718,92.0,88.0,0.6
37452,ru,oktyabrsk,53.167221999999995,48.700556,256.493,59.0,0.0,2.15
43680,us,fairfield,44.588333299999995,-69.5991667,279.36,65.0,90.0,2.35
16238,id,cidahu,-6.769444,106.758889,291.868,84.0,0.0,1.2
41676,ua,rudno,49.849527,23.887734,277.15,86.0,90.0,1.0
20663,it,montesarchio,41.066666999999995,14.633332999999999,281.35,87.0,0.0,1.0
45558,us,middle valley,35.1958333,-85.18472220000001,288.59,87.0,90.0,3.7
23007,mm,meiktila,20.8666667,95.8666667,294.943,81.0,0.0,1.15
33417,ro,livezi,46.4,26.733333000000002,280.15,93.0,90.0,4.6
28369,ph,jamabalud,10.8788,122.6212,298.368,88.0,0.0,1.8
39110,ru,yelniki,54.623476000000004,43.873090999999995,257.093,56.0,0.0,2.5
10656,es,algete,40.597109,-3.4974300000000005,282.15,57.0,40.0,8.2
44608,us,ridgefield park,40.856944399999996,-74.0219444,282.38,87.0,90.0,3.1
18616,in,mehndawal,26.975278000000003,83.11166700000001,291.943,75.0,8.0,4.8
13513,gr,drama,41.154444399999996,24.1394444,280.15,81.0,0.0,0.65
5141,cd,bukama,-9.2,25.85,293.493,96.0,88.0,1.3
19537,in,tadpatri,14.916667000000002,78.016667,294.893,84.0,68.0,1.5
13422,gr,arkalokhorion,35.15,25.2666667,283.15,87.0,20.0,3.6
1326,bd,panchagarh,26.3333333,88.5666667,288.943,87.0,0.0,3.4
4385,by,malaryta,51.783333299999995,24.0833333,272.768,86.0,32.0,2.05
35079,ru,agronom,45.138714,39.193865,277.15,93.0,90.0,6.0
22712,ma,asfi,32.299392,-9.237181,285.718,91.0,56.0,4.85
41250,ua,dniprorudne,47.38169,34.976521999999996,273.15,100.0,90.0,4.0
42528,us,san francisco,37.775,-122.41833329999999,299.24,31.0,40.0,8.2
379,am,tashir,41.124444399999994,44.28194439999999,279.15,87.0,40.0,1.85
24899,mx,yanga,18.833333,-96.8,296.468,92.0,76.0,0.65
40458,tn,sidi bin nur,35.533333,10.916667,294.15,28.0,0.0,5.1
22792,mg,arivonimamo,-19.0166667,47.1833333,290.15,82.0,20.0,4.1
45447,us,warwick,41.7,-71.41666670000001,281.49,93.0,90.0,3.1
39127,ru,yerofey pavlovich,53.966667,121.96666699999999,272.718,39.0,0.0,3.45
39725,sk,zvolen,48.5833333,19.1333333,278.15,93.0,90.0,1.05
45635,us,desoto,32.589722200000004,-96.8566667,292.51,59.0,75.0,6.7
6693,co,campohermoso,5.031323,-73.10327099999999,291.443,94.0,36.0,0.5
21648,jp,nikko,36.75,139.616667,281.268,62.0,0.0,5.15
33296,ro,iepuresti,44.258055999999996,25.882222,281.64,61.0,0.0,0.5
46101,us,franklin,42.888611100000006,-88.0383333,275.4,74.0,1.0,3.1
38131,ru,sheremetyevskiy,55.975832999999994,37.494167,263.07,61.0,0.0,2.0
32671,ro,ciorogarla,44.4425,25.883333,281.65,61.0,0.0,0.5
13248,gm,kuntaur,13.65,-14.866666699999998,299.468,57.0,0.0,1.1
31673,pt,milheiros,41.214778,-8.588372,282.15,66.0,40.0,4.6
25701,nl,valkenburg,50.864835,5.827774,279.47,65.0,56.0,4.6
30785,pk,hunza,36.318987,74.664273,249.368,53.0,0.0,0.3
33441,ro,lunca de sus,46.533333,25.966667,276.218,95.0,92.0,1.9
23194,mu,petit raffray,-20.013333300000003,57.6119444,299.15,88.0,75.0,2.6
17745,in,godda,24.833333,87.216667,291.843,86.0,0.0,2.6
377,am,tandzut,40.0772222,44.0886111,287.15,82.0,40.0,5.7
38724,ru,uptar,59.75,150.916667,266.15,73.0,75.0,5.0
23052,mn,ulaanbaatar,47.9166667,106.91666670000001,276.15,86.0,75.0,3.0
39788,sl,serabu,7.7958333,-12.0536111,299.268,81.0,24.0,2.5
7571,cr,chacarita,9.982886,-84.772319,296.13,60.0,20.0,3.6
500,ar,mar del plata,-38.002278000000004,-57.557539,291.15,88.0,20.0,2.1
18618,in,melur,10.05,78.333333,299.15,74.0,20.0,0.4
8038,cz,kopidlno,50.333197999999996,15.268770000000002,274.15,80.0,0.0,2.6
38175,ru,sigayevo,56.421626,53.775656999999995,257.443,81.0,0.0,1.45
7092,co,murindo,6.984806,-76.75439399999999,299.343,89.0,48.0,1.2
46380,ve,tucupita,9.068611099999998,-62.0491667,299.843,75.0,88.0,3.55
6310,cn,shenxian,36.241111,115.667222,284.018,56.0,0.0,2.65
5485,ch,schlieren,47.39646,8.448587,273.74,93.0,0.0,1.0
46506,ws,siusega,-13.833333300000001,-171.81666669999998,300.843,100.0,32.0,3.7
1734,be,ronse,50.75,3.6,278.91,93.0,48.0,3.6
12919,gb,sanquhar,55.35,-3.916667,276.15,86.0,90.0,6.7
24407,mx,san bernardino,19.45,-98.9,297.02,23.0,40.0,7.7
6366,cn,tongchuan,34.898799,108.950562,287.15,62.0,92.0,9.0
28757,ph,luna,9.737,125.4976,300.493,90.0,24.0,4.25
30967,pk,shekhupura,31.713055999999998,73.97833299999999,295.15,53.0,20.0,3.6
37302,ru,novodugino,55.630525,34.284233,257.443,54.0,0.0,2.35
39660,sk,moldava nad bodvou,48.6166667,21.0,278.15,86.0,90.0,1.0
28018,ph,dansolihon,8.315,124.58611100000002,296.193,95.0,36.0,1.35
25500,nl,de bilt,52.109947999999996,5.185594999999999,279.35,87.0,40.0,5.7
32541,ro,camar,47.3,22.616667,280.66,100.0,92.0,1.5
5411,ch,malters,47.03628,8.181928,274.02,93.0,0.0,1.0
11904,fr,ostwald,48.544203,7.71087,274.15,92.0,0.0,1.0
45459,us,clinton,34.4725,-81.88083329999999,294.65,53.0,90.0,3.6
25259,ng,fiditi,7.713611,3.917222,296.093,93.0,0.0,2.0
9816,de,weida,50.766667,12.066667,274.693,93.0,0.0,2.55
22377,lt,joniskelis,56.02527779999999,24.1688889,271.15,92.0,90.0,5.7
15401,hu,barcs,45.96,17.458610999999998,282.018,91.0,20.0,4.8
44256,us,picayune,30.525277799999998,-89.67944440000001,290.96,88.0,90.0,1.5
39062,ru,yantarnyy,54.871023,19.940157,273.15,96.0,90.0,3.0
11551,fr,croissy-sur-seine,48.879248,2.1383650000000003,278.77,93.0,0.0,2.6
18796,in,nautanwa,27.433333,83.416667,288.093,83.0,32.0,1.4
19164,in,ramtek,21.4,79.333333,294.15,30.0,0.0,1.0
14876,hn,el pedernal,14.7,-87.1166667,304.15,29.0,20.0,4.6
27729,ph,calayaan,15.5662,120.5158,299.15,78.0,75.0,2.1
41633,ua,poninka,50.184922,27.536289,277.218,95.0,92.0,5.0
8974,de,hatten,53.016667000000005,8.35,273.15,88.0,0.0,2.1
27572,ph,bulasa,9.932777999999999,123.614722,302.15,62.0,20.0,0.5
42455,us,orange cove,36.624444399999994,-119.31277779999999,299.76,34.0,1.0,1.5
41550,ua,novoselytsya,50.070303,27.519552,276.743,96.0,92.0,5.2
925,au,port pirie,-33.191761,138.017456,294.15,68.0,40.0,4.6
2074,bg,svilengrad,41.7666667,26.2,271.868,89.0,0.0,1.75
9063,de,illertissen,48.216667,10.1,272.88,100.0,90.0,2.1
7985,cz,humpolec,49.541739,15.35586,275.17,80.0,0.0,2.6
9932,dk,bjerringbro,56.377973,9.66065,270.21,85.0,92.0,0.5
44609,us,ridgewood,40.9791667,-74.11694440000001,282.28,87.0,90.0,3.1
20088,it,argenta,44.616667,11.833333,283.15,71.0,0.0,2.6
13593,gr,gouria,38.466666700000005,21.2666667,282.54,87.0,20.0,2.1
39047,ru,yakovlevka,44.425,133.47722199999998,278.343,46.0,0.0,1.4
44021,us,alpena,45.0616667,-83.4327778,274.51,69.0,1.0,6.7
17385,in,chandpur,29.15,78.266667,286.793,94.0,0.0,3.0
21412,jp,izumi,34.483333,135.433333,286.65,47.0,0.0,6.2
36046,ru,ishnya,57.190695999999996,39.360037,264.143,79.0,56.0,4.9
34685,ro,vatava,46.966667,24.766667,279.15,100.0,92.0,2.1
9724,de,toging,48.25,12.583333,275.17,97.0,92.0,1.25
38870,ru,verkhniye kigi,55.408333,58.604443999999994,263.518,85.0,68.0,2.65
43596,us,lyndon,38.256666700000004,-85.6016667,287.38,100.0,90.0,4.6
18313,in,kopargaon,19.883333,74.483333,292.218,58.0,0.0,2.9
35524,ru,buguruslan,53.6554,52.442,257.118,56.0,0.0,2.6
18864,in,oran,25.383333,80.75,291.793,31.0,0.0,2.25
22671,lv,valdemarpils,57.3666667,22.5833333,273.15,97.0,90.0,4.1
7289,co,san bernardo,1.521189,-77.03090999999999,287.468,84.0,80.0,0.25
21695,jp,omihachiman,35.140842,136.082859,282.993,63.0,0.0,4.85
42517,us,rubidoux,33.9961111,-117.40472220000001,297.98,24.0,1.0,5.1
38210,ru,smirnykh,49.75,142.833333,271.118,72.0,0.0,2.85
38092,ru,shamkhal,43.05958,47.33732,280.15,75.0,40.0,16.0
27200,ph,balangkayan,11.471389,125.51055600000001,298.393,100.0,48.0,2.3
25977,no,naerbo,58.666667000000004,5.65,274.15,40.0,0.0,2.6
38241,ru,soligalich,59.0796,42.285264,264.493,86.0,88.0,4.65
6308,cn,shashi,30.307221999999996,112.244722,291.043,80.0,56.0,3.95
40781,tw,houlung,24.6141667,120.78777779999999,296.76,73.0,20.0,3.1
14051,gr,othonoi,39.843611100000004,19.409722199999997,282.15,100.0,40.0,7.15
32551,ro,canesti,45.4,26.6,271.693,94.0,92.0,0.85
36254,ru,ketovo,55.355,65.32583299999999,261.443,78.0,0.0,4.85
28420,ph,kalayaan,14.35,121.566667,300.15,74.0,75.0,2.1
39830,sn,mbour,14.4,-16.966666699999998,291.15,100.0,0.0,4.1
34059,ro,ruginesti,46.066666999999995,27.116667,280.15,93.0,90.0,4.6
20842,it,reggello,43.683333000000005,11.533333,286.15,76.0,40.0,2.1
15667,hu,kaloz,46.954645,18.482588,282.243,96.0,76.0,4.55
21203,jo,suf,32.313722,35.837129,282.15,87.0,40.0,5.1
25261,ng,gashua,12.870999999999999,11.0482,294.343,33.0,0.0,2.55
20397,it,este,45.233333,11.65,282.9,93.0,0.0,2.1
26068,no,sortland,68.701944,15.423889,269.15,85.0,88.0,2.95
1946,bg,elhovo,42.1666667,26.566666700000003,271.868,89.0,0.0,1.75
16112,hu,toszeg,47.1,20.15,281.15,100.0,90.0,1.0
19385,in,shiggaon,15.0,75.233333,292.868,97.0,36.0,1.5
21787,jp,shisui,35.716667,140.26666699999998,285.81,28.0,20.0,9.3
4903,ca,regina,50.45,-104.616667,258.79,50.0,20.0,6.2
39537,si,lesce,46.3611111,14.157777800000002,280.1,100.0,90.0,1.0
39718,sk,vranov,48.9,21.6833333,278.15,86.0,90.0,1.0
18946,in,parvatipuram,18.783333,83.43333299999999,293.493,96.0,12.0,0.85
42305,us,encinitas,33.036944399999996,-117.29111110000001,292.52,72.0,1.0,2.6
24002,mx,la canada,20.616667,-100.31666700000001,296.15,43.0,40.0,10.3
1287,bd,feni,23.0186111,91.41,295.643,98.0,0.0,0.6
4759,ca,lunenburg,44.366667,-64.31666700000001,277.518,83.0,0.0,2.4
31845,pt,valongo,41.195007000000004,-8.51027,282.15,66.0,40.0,4.6
4010,br,sao paulo,-23.473292999999998,-46.665803000000004,294.91,83.0,75.0,2.1
18,af,bagrami,34.493761,69.274274,283.15,46.0,0.0,1.5
33570,ro,mihaileni,45.983333,24.35,279.62,87.0,92.0,1.5
20267,it,castellanza,45.616667,8.9,282.92,93.0,75.0,1.5
12920,gb,scalloway,60.13333299999999,-1.3,274.14,59.0,20.0,5.1
30878,pk,matli,25.043115,68.655677,292.093,44.0,0.0,1.3
44443,us,lee,43.1230556,-71.0119444,279.61,100.0,90.0,1.5
35049,ru,abadzekhskaya,44.393889,40.221389,278.343,100.0,92.0,2.6
586,at,ebbs,47.633333,12.216667,277.15,93.0,75.0,1.5
16079,hu,tiszabura,47.45,20.466667,281.15,100.0,90.0,1.0
9821,de,weilheim,47.833333,11.15,273.38,92.0,92.0,0.5
27247,ph,balogo,15.9898,120.2822,299.093,95.0,12.0,2.4
349,am,ranchpar,40.0252778,44.3702778,287.15,82.0,40.0,5.7
35069,ru,afipskiy,44.902121,38.843933,277.15,93.0,90.0,6.0
44648,us,west paterson,40.8897222,-74.1952778,282.36,100.0,90.0,3.1
16027,hu,szigethalom,47.322283,19.002622,280.15,100.0,90.0,2.1
25099,mz,chimoio,-19.1163889,33.4833333,294.518,98.0,80.0,0.7
2123,bj,bassila,9.016666699999998,1.6666667000000002,297.393,89.0,36.0,1.65
22168,kz,glubokoe,50.145556,82.311389,280.15,75.0,90.0,5.0
46724,za,welkom,-27.986441999999997,26.706612,288.693,96.0,20.0,2.4
45592,us,azle,32.895,-97.5455556,292.01,55.0,1.0,1.5
38584,ru,torzhok,57.043594999999996,34.962207,261.843,63.0,0.0,4.1
6543,cn,zhoukou,33.633333,114.63333300000001,286.118,84.0,0.0,4.9
6588,co,ancuya,1.2703,-77.515749,285.768,97.0,88.0,0.85
2219,bo,san carlos,-17.4,-63.75,296.093,88.0,8.0,1.4
8824,de,flensburg,54.783333,9.433333,272.14,92.0,40.0,3.3
23341,mx,altamira,22.4,-97.916667,298.15,65.0,5.0,10.3
21930,jp,yamaga,33.016667,130.683333,289.47,55.0,0.0,3.6
29600,ph,puntian,8.281111,124.900278,296.193,95.0,36.0,1.35
660,at,langenlois,48.466667,15.666667000000002,274.868,96.0,76.0,1.65
21174,jo,bayir,30.763606,36.678913,282.793,65.0,0.0,6.0
4907,ca,richmond,45.666667,-72.15,279.15,75.0,40.0,1.5
6911,co,guaduas,5.06692,-74.59498599999999,287.15,71.0,75.0,4.1
5464,ch,rapperswil,47.227986,8.825954,273.97,93.0,0.0,1.0
11557,fr,decines-charpieu,45.768991,4.972767,278.1,86.0,0.0,1.5
18739,in,nalhati,24.3,87.81666700000001,291.693,91.0,0.0,1.75
16338,id,ketanggungan,-6.9158,109.0965,294.843,94.0,44.0,1.15
11193,et,mizan teferi,6.983333,35.583333,290.243,87.0,68.0,1.05
22920,mk,staro nagoricane,42.1980556,21.8286111,277.15,80.0,0.0,1.0
25541,nl,gouda,52.022582,4.707001,279.64,81.0,90.0,4.6
18974,in,pauri,30.15,78.783333,282.368,86.0,0.0,1.1
14057,gr,paiania,37.95,23.85,279.72,86.0,20.0,2.4
30420,ph,tandoc,15.9605,120.32799999999999,294.243,90.0,64.0,1.3
24688,mx,texcoco,19.516667,-98.883333,297.02,37.0,40.0,7.7
41773,ua,svatove,49.410287,38.15035,271.343,97.0,88.0,3.3
17011,in,baberu,25.55,80.716667,291.368,45.0,0.0,1.2
38779,ru,ust-kut,56.7938,105.7672,263.893,76.0,36.0,1.4
18842,in,nokha,27.6,73.416667,292.268,31.0,0.0,3.55
34696,ro,vernesti,45.216667,26.733333000000002,276.143,93.0,36.0,1.45
10657,es,alginet,39.266667,-0.466667,288.15,41.0,0.0,6.7
11035,es,sant pere de ribes,41.26126,1.772075,284.49,87.0,20.0,1.5
33573,ro,mihail kogalniceanu,44.366667,28.45,277.15,86.0,68.0,3.1
5241,cf,zemio,5.0333333,25.1333333,294.193,98.0,92.0,1.8
38088,ru,shalushka,43.5325,43.566111,278.15,93.0,75.0,2.0
5172,cd,kinshasa,-4.3,15.3,299.15,83.0,32.0,2.1
5835,cn,baoji,34.365907,107.359045,281.043,85.0,0.0,0.85
486,ar,formosa,-26.177534,-58.178139,298.15,88.0,20.0,1.5
40978,tz,malangali,-8.566666699999999,34.85,289.943,94.0,32.0,2.4
24743,mx,tlanalapa,19.816667000000002,-98.6,298.15,60.0,40.0,7.7
42799,us,casselberry,28.6775,-81.3280556,297.36,44.0,1.0,4.1
40746,tt,arouca,10.633333300000002,-61.3333333,299.15,78.0,20.0,5.1
9293,de,mering,48.266667,10.983333,273.31,100.0,20.0,1.0
23246,mw,dedza,-14.366666699999998,34.3333333,288.643,93.0,44.0,1.05
12390,gb,catrine,55.483332999999995,-4.316667,276.15,86.0,90.0,6.7
1873,bf,kombissiri,12.0655556,-1.3375,306.15,33.0,0.0,2.1
44696,us,auburn,42.9316667,-76.5663889,282.78,93.0,90.0,2.6
28182,ph,gandara,12.013,124.8118,297.993,100.0,88.0,4.15
24598,mx,tehuacan,18.45,-97.383333,292.718,70.0,20.0,1.2
28136,ph,enrile,17.5596,121.6974,295.618,87.0,68.0,3.15
33960,ro,rabagani,46.75,22.233333,281.15,87.0,92.0,1.5
9203,de,leutenbach,48.883333,9.4,275.15,92.0,0.0,1.0
43942,us,north adams,42.7008333,-73.1091667,281.31,81.0,90.0,5.7
14527,gt,nebaj,15.405833,-91.146111,293.093,74.0,56.0,0.6
43687,us,hampden,44.7444444,-68.8375,278.53,65.0,75.0,3.1
8367,cz,velke bilovice,48.849474,16.89145,277.94,98.0,0.0,1.0
27581,ph,buliran,15.5598,120.9713,299.15,78.0,75.0,2.1
7844,cz,boskovice,49.490899,16.659172,277.99,93.0,0.0,1.0
34860,rs,cuprija,43.9275,21.37,277.15,86.0,0.0,1.0
19545,in,talegaon dabhade,18.716667,73.68333299999999,286.193,85.0,0.0,1.25
17271,in,bhuj,23.266667,69.666667,294.843,92.0,0.0,4.55
27994,ph,dagupan,16.1,120.516667,294.243,90.0,64.0,1.3
22003,ke,kitale,1.0166667,35.0,282.793,83.0,20.0,1.15
17045,in,baheri,28.783333000000002,79.5,288.493,77.0,0.0,2.25
39589,si,solkan,45.971388899999994,13.649444400000002,284.12,93.0,92.0,2.1
12864,gb,portpatrick,54.85,-5.116667,278.15,75.0,92.0,8.2
25738,nl,woerden,52.092526,4.905165,279.39,87.0,40.0,5.7
14977,hn,langue,13.616666699999998,-87.65,299.15,36.0,20.0,5.1
17124,in,barauli,26.4,84.583333,292.193,73.0,32.0,5.1
35806,ru,elkhotovo,43.339498,44.204858,278.15,93.0,75.0,2.0
26250,nz,new plymouth,-39.066666999999995,174.083333,291.393,100.0,0.0,0.8
8932,de,grobenzell,48.2,11.366667,273.3,100.0,92.0,1.6
21364,jp,ijuin,31.616667,130.4,290.15,55.0,0.0,1.5
12763,gb,matlock,53.13333299999999,-1.533333,277.66,100.0,40.0,3.6
17325,in,boisar,19.8,72.75,297.518,100.0,0.0,1.75
15217,hn,toloa adentro,15.616666699999998,-87.7166667,302.65,74.0,40.0,6.2
26685,pe,la peca,-5.6111111,-78.435,292.543,98.0,64.0,0.85
18401,in,lakhipur,24.8,93.016667,289.843,89.0,0.0,1.3
25037,my,mersing,2.4312,103.8405,299.268,94.0,20.0,2.2
6572,co,albania,5.761389,-73.917778,290.993,99.0,48.0,0.8
2870,br,espumoso,-28.733333000000002,-52.85,293.443,94.0,64.0,2.95
24741,mx,tlamacazapa,18.516667,-99.5,300.968,25.0,0.0,1.1
43069,us,douglasville,33.751388899999995,-84.7477778,291.76,100.0,90.0,3.6
43974,us,south hadley,42.2583333,-72.575,281.93,93.0,90.0,2.55
29431,ph,paraiso,10.8849,123.3627,298.768,98.0,80.0,3.95
3608,br,paulo ramos,-4.216667,-45.183333000000005,296.468,98.0,100.0,3.8
19670,in,udupi,13.35,74.75,299.15,88.0,20.0,0.95
17189,in,belgaum,15.866667000000001,74.5,291.968,95.0,12.0,0.95
34427,ro,targsorul-vechi,44.866667,25.916667,281.66,65.0,0.0,0.5
6352,cn,tancheng,34.613611,118.339722,284.968,45.0,0.0,5.8
18470,in,mahalingpur,16.383333,75.116667,292.143,91.0,12.0,1.65
941,au,toowoomba,-27.56056,151.953857,298.15,65.0,40.0,8.2
25451,nl,amsterdam,52.35,4.9166669999999995,279.49,87.0,40.0,5.7
33854,ro,pipirig,47.25,26.066667000000002,278.15,86.0,92.0,4.6
3061,br,ipueiras,-7.033333,-40.45,294.293,94.0,68.0,2.8
7022,co,los andes,1.514686,-77.504435,292.643,99.0,92.0,0.75
2700,br,cassia,-20.6,-46.933333000000005,292.743,88.0,0.0,1.4
34398,ro,surani,45.2,26.166667,274.793,91.0,64.0,1.3
2128,bj,cotonou,6.35,2.4333332999999997,299.15,88.0,40.0,0.5
30032,ph,santa cruz nuevo,9.5352,123.1054,300.15,78.0,20.0,2.1
44991,us,brook park,41.3983333,-81.8047222,277.94,93.0,90.0,3.6
6234,cn,nenjiang,49.183333000000005,125.21666699999999,278.993,48.0,8.0,4.05
5605,ci,odienne,9.505114,-7.564332,301.718,51.0,36.0,4.55
1424,be,brasschaat,51.283333,4.45,279.73,93.0,92.0,3.1
35827,ru,fevralsk,52.466667,130.716667,272.218,67.0,92.0,3.55
804,au,burpengary,-27.161131,152.959442,299.61,74.0,40.0,3.6
45962,us,virginia beach,36.8527778,-75.9783333,295.33,64.0,75.0,5.7
10033,dk,hvalso,55.59575,11.861583,272.69,74.0,88.0,4.1
21209,jo,yarqa,31.97845,35.694728999999995,282.15,87.0,40.0,5.1
33741,ro,oradea,47.066666999999995,21.933332999999998,281.15,87.0,92.0,2.1
33938,ro,prim decembrie,44.290833,26.058056,281.64,61.0,0.0,1.5
6792,co,cucuta,7.8939070000000005,-72.50782099999999,298.15,88.0,75.0,1.0
27891,ph,cavite,15.6655,120.7693,299.15,78.0,75.0,2.1
33916,ro,popesti-leordeni,44.383333,26.166667,281.64,61.0,0.0,1.5
34571,ro,ulies,46.216667,25.233333,279.15,100.0,80.0,2.1
21443,jp,kanie,35.133333,136.8,287.18,50.0,20.0,9.3
29721,ph,salvacion,10.683333,122.61666699999999,298.368,88.0,0.0,1.8
3407,br,moji das cruzes,-23.516667,-46.183333000000005,295.15,94.0,75.0,1.0
38563,ru,togur,58.3631,82.8265,273.543,89.0,76.0,6.55
22729,ma,wazzan,34.797107000000004,-5.582242,282.693,96.0,80.0,1.3
28694,ph,logon,11.3303,124.1146,299.768,100.0,88.0,4.9
25773,no,as,59.666667000000004,10.8,267.68,62.0,64.0,1.5
35112,ru,aleksandrovskaya,43.483333,43.65,278.15,93.0,75.0,2.0
6446,cn,xuanwu,33.966667,115.233333,284.893,82.0,8.0,4.75
28215,ph,glamang,6.162548999999999,125.08391499999999,300.718,75.0,0.0,1.35
37167,ru,neftegorsk,44.3658,39.7078,278.518,100.0,92.0,2.8
30444,ph,taviran,7.123333000000001,124.319722,300.943,81.0,20.0,1.55
33656,ro,musetesti,45.15,23.466667,274.243,88.0,12.0,1.15
35260,ru,baksan,43.688056,43.536944,277.01,93.0,75.0,2.0
38458,ru,synya,65.371849,58.038736,262.193,85.0,76.0,3.3
5682,cl,osorno,-40.566666999999995,-73.15,284.293,76.0,12.0,2.2
24722,mx,tlacotepec,20.066667000000002,-97.866667,297.15,78.0,90.0,3.1
37367,ru,novoukrainskiy,44.894197999999996,38.048857,277.15,100.0,92.0,8.0
25662,nl,rucphen,51.532362,4.558424,280.0,93.0,90.0,2.1
21939,jp,yasu,35.05,136.01666699999998,286.65,30.0,20.0,5.1
9151,de,kurten,51.05,7.266667,277.89,91.0,0.0,3.1
29652,ph,rissing,16.8554,120.4142,293.518,88.0,0.0,1.15
18835,in,nirmal,19.1,78.35,292.493,53.0,0.0,0.95
11748,fr,le raincy,48.895926,2.5263720000000003,278.86,87.0,75.0,3.1
11841,fr,montelimar,44.558378999999995,4.750937,280.15,75.0,0.0,3.6
42741,us,storrs,41.8083333,-72.25,281.78,93.0,90.0,3.1
31366,pl,sycow,51.308209000000005,17.720236,277.15,64.0,0.0,4.1
30284,ph,tabango,11.3077,124.37299999999999,299.768,100.0,88.0,4.9
30166,ph,saraza,8.735555999999999,117.78,299.593,85.0,64.0,2.1
29260,ph,norala,6.5225,124.659167,300.843,68.0,0.0,1.75
17225,in,bhalki,18.033333,77.216667,291.218,51.0,0.0,1.2
3845,br,salto,-23.2,-47.283333,295.15,83.0,0.0,2.6
43902,us,holyoke,42.2041667,-72.6166667,282.03,93.0,90.0,2.55
14324,gr,valira,37.1666667,21.9833333,280.15,87.0,20.0,2.6
2235,bo,santa rosa,-16.783333300000002,-61.8,297.268,88.0,24.0,1.45
13580,gr,gallikos,40.8591667,22.875555600000002,280.15,70.0,0.0,1.5
28172,ph,gabuyan,7.6080559999999995,125.668889,301.15,74.0,20.0,3.1
2717,br,caxias,-4.8333330000000005,-43.35,299.15,88.0,75.0,1.0
43119,us,sandy springs,33.9241667,-84.37861109999999,292.33,88.0,90.0,3.6
21671,jp,oda,35.183333000000005,132.5,286.15,54.0,20.0,9.3
30838,pk,kharian,32.780556,74.275,283.993,60.0,0.0,1.15
38294,ru,sovetsk,57.5182,49.1222,258.618,74.0,0.0,3.25
46474,ws,faleula,-13.8,-171.8,300.843,100.0,32.0,3.7
27719,ph,calapi,11.9425,125.02138899999999,297.993,100.0,88.0,4.15
30908,pk,naushahro firoz,26.842382,68.122984,293.093,31.0,0.0,1.3
26916,pg,wau,-7.3333333,146.7166667,298.543,89.0,48.0,0.4
11849,fr,montivilliers,49.545182000000004,0.18768800000000002,278.14,81.0,0.0,4.1
26029,no,sandeid,59.55,5.8333330000000005,272.15,50.0,0.0,3.6
23517,mx,cansahcab,21.166667,-89.1,309.15,30.0,40.0,6.2
29184,ph,naga,13.6232,123.1841,298.493,90.0,64.0,3.85
2846,br,edeia,-17.3,-49.916667,297.943,49.0,20.0,3.0
36677,ru,kultuk,51.720833,103.69555600000001,269.993,78.0,64.0,0.75
36915,ru,malakhovka,55.647760999999996,38.024862,263.19,60.0,0.0,2.0
33218,ro,gura teghii,45.483333,26.416666999999997,271.693,94.0,92.0,0.85
21865,jp,tokyo,35.685,139.751389,285.97,24.0,40.0,5.7
23340,mx,alseseca,18.833333,-97.68333299999999,298.793,28.0,20.0,2.45
11699,fr,la crau,43.149807,6.074247,280.68,93.0,0.0,1.65
4365,bw,thamaga,-24.716666699999998,25.533333300000002,292.15,100.0,75.0,4.1
21143,it,voghera,44.983333,9.016667,285.17,81.0,40.0,2.1
231,am,dilijan,40.7408333,44.8630556,283.443,56.0,44.0,1.85
19788,in,warud,21.466667,78.266667,289.593,53.0,0.0,1.85
26907,pg,panguna,-6.25,155.5,301.193,99.0,48.0,0.85
59,af,sindand,33.302944000000004,62.1474,282.843,55.0,12.0,1.3
39629,sk,galanta,48.2,17.716666699999998,280.15,93.0,90.0,2.1
